0.0,0.054938271605000005
0.05,0.060432098765499986
0.1,0.06592592592599995
0.15000000000000002,0.07141975308650005
0.2,0.07691358024700005
0.25,0.08240740740749994
0.30000000000000004,0.08790123456799996
0.35000000000000003,0.09339506172850012
0.4,0.09888888888900008
0.45,0.10438271604950006
0.5,0.10987654321000001
0.55,0.11537037037050009
0.6000000000000001,0.12086419753099997
0.65,0.12635802469149995
0.7000000000000001,0.1318518518519999
0.75,0.13734567901249992
0.8,0.1428395061730001
0.8500000000000001,0.14833333333350007
0.9,0.1538271604940001
0.9500000000000001,0.1593209876544999
