0.0,0.09000976562500006
0.05,0.13501464843749988
0.1,0.18001953125000011
0.15000000000000002,0.2250244140625
0.2,0.27002929687499977
0.25,0.3150341796874999
0.30000000000000004,0.36003906250000023
0.35000000000000003,0.4050439453124999
0.4,0.450048828125
0.45,0.4950537109375003
0.5,0.5400585937499995
0.55,0.5850634765625006
0.6000000000000001,0.6300683593749998
0.65,0.6750732421875
0.7000000000000001,0.7200781250000005
0.75,0.7650830078125
0.8,0.8100878906249998
0.8500000000000001,0.8550927734374996
0.9,0.90009765625
0.9500000000000001,0.9451025390625005
0.0,0.09000976562500006
